sku,product,was,now,saving,percent,product_url,description,image_url,image_file,qr_file,availability,stock_status,sold_out_since
60398,Ballpoint Pen - Blue Cloud,£25.00,£18.00,£7.00,28%,https://stevegiergiel.vivamknetwork.co.uk/ballpoint-pen-blue-cloud.html,"A beautiful pen, offering understated style and elegance and is presented in a high-quality cushioned gift box. Metal alloy. Black ink. L14 x W1.5 x D1.2cm. Engrave up to 15 characters.",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/6/0/60398.jpg,output\personalised\cache\images\60398.jpg,output\personalised\cache\images\60398_qr.png,,active,
60399,Ballpoint Pen - Red Etched Design,£25.00,£18.00,£7.00,28%,https://stevegiergiel.vivamknetwork.co.uk/ballpoint-pen-red-etched-design.html,"A beautiful pen, offering understated style and elegance and is presented in a high-quality cushioned gift box. Metal alloy. Black ink. L14 x W1.5 x D1.2cm. Engrave up to 15 characters.",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/6/0/60399.jpg,output\personalised\cache\images\60399.jpg,output\personalised\cache\images\60399_qr.png,,active,
60290,Blossom Happy Birthday Mug,£10.00,£6.00,£4.00,40%,https://stevegiergiel.vivamknetwork.co.uk/blossom-happy-birthday-mug.html,"Make a birthday celebration extra special with this delightful mug showcasing a playful design of balloons and sparklers. Fine China. Gift boxed. Hand wash. Not suitable for microwave. 300ml. H9 x W11.5 x D8cm. Personalise in purple holographic vinyl, up to 15 characters. ‘Happy Birthday’ and design is fixed.",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/6/0/60290.jpg,output\personalised\cache\images\60290.jpg,output\personalised\cache\images\60290_qr.png,,active,
60458,Captured With Love Robin Earrings,£12.00,£9.00,£3.00,25%,https://stevegiergiel.vivamknetwork.co.uk/captured-with-love-robin-earrings.html,"Intricately crafted and elegantly presented in a glass capsule with a cork stopper - a thoughtful touch that makes them a unique keepsake. For pierced ears. Plated with real silver. Earring size: L0.8 x W0.5cm. Capsule: L7.5cm. Personalise reverse of glass capsule in black vinyl, up to 15 characters.",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/6/0/60458.jpg,output\personalised\cache\images\60458.jpg,output\personalised\cache\images\60458_qr.png,,active,
60218,Celestial Photo Frame,£17.00,£8.00,£9.00,53%,https://stevegiergiel.vivamknetwork.co.uk/celestial-photo-frame.html,"Take inspiration from the stars with this gorgeous Celestial photo frame. The wooden, strutted frame showcases an attractive blue and gold colouring, complete with star decoration and gold border around the portrait aperture. It is finished with a hanging beaded decoration which features a gold moon, matching tassel and gold star. Portrait aperture 3.5 x 5” (9 x 12.5cm). MDF. Size: H18.5 x W20 x D2cm. Engrave up to 2 lines with a maximum of 15 characters per line.",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/6/0/60218_1.jpg,output\personalised\cache\images\60218.jpg,output\personalised\cache\images\60218_qr.png,,active,
60083,Cheese Slate Set,£16.00,£12.00,£4.00,25%,https://stevegiergiel.vivamknetwork.co.uk/cheese-slate-set.html,"Present your cheese selection on this beautiful slate tray. Complete with three wood-handled cheese knives. Great gift for all occasions. Hand wash. Size: L30 x W17 x D4cm. As this product is made from natural slate, each product will vary in texture. Available in 3 designs. DESIGN 1: Engrave up to 3 lines. Line 1 & 3: max. 30 characters. Line 2: max. 15 characters. Image is fixed. DESIGN 2: Engrave up to 2 lines. Line 1: max. 30 characters. Line 2: max. 45 characters. DESIGN 3: Engrave up to 2 lines. Line 1: max. 35 characters. Line 2: max. 20 characters. Lines at the edge of line 2 are fixed.",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/1/_/1_5.jpg,output\personalised\cache\images\60083.jpg,output\personalised\cache\images\60083_qr.png,,active,
60269,Compact Mirror - Silver,£12.00,£9.00,£3.00,25%,https://stevegiergiel.vivamknetwork.co.uk/compact-mirror-silver.html,"These compact mirrors feature a secure round push-to-open clasp and contains two mirrors, one 2x magnified and one normal. Stainless Steel. Comes gift boxed. Diam. 7cm. Available in rose gold or silver colour, in two designs. Engrave up to 15 characters. Flower design is fixed in design 1.",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/3/_/3_3.png,output\personalised\cache\images\60269.jpg,output\personalised\cache\images\60269_qr.png,,active,
60278,Cute Owl Pencil Tin,£5.50,£3.00,£2.50,45%,https://stevegiergiel.vivamknetwork.co.uk/cute-owl-pencil-tin.html,"Embrace creativity and organisation in style with our delightfully captivating cylindrical pencil tins, available in two charming designs. Crafted from durable yet lightweight tin, they are the perfect storage solution for pencils, crayons, and other essential stationery items. H18 x W8 x D8cm. Engrave up to 15 characters.",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/6/0/60278.jpg,output\personalised\cache\images\60278.jpg,output\personalised\cache\images\60278_qr.png,,active,
60365,Dog Bone Wall Rack,£19.00,£14.00,£5.00,26%,https://stevegiergiel.vivamknetwork.co.uk/dog-bone-wall-rack.html,"Unleash the love, with a persoanlised lead & accessory holder. Organise your pet’s leads, collars, coats and harnesses on this stylish and creatively shaped Dog Bone Wall Rack. It’s generous in size, measuring 30cm in length, and crafted from durable, high-quality acacia & rubberwood. Self-assembly required. Wall fixings not included. Size: L30 x W15cm. Please note that due to the inherent variations in wood, the appearance of the personalisation may differ in depth, tone, and colour. Engrave up to 2 lines, a maximum of 20 characters for line 1 and 35 for line 2.",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/6/0/60365.jpg,output\personalised\cache\images\60365.jpg,output\personalised\cache\images\60365_qr.png,,active,
60323,Drawstring Bag - Harry Potter,£7.50,£5.50,£2.00,27%,https://stevegiergiel.vivamknetwork.co.uk/draw-string-bag-harry-potter.html,"These vibrant drawstring bags, decorated with your favourite characters, are ideal for storing PE clothes, shoes, school books, and more. They are equipped with a sturdy pull string closure, for easy access. Same design front and reverse. Wipe clean. 100% polyester. Size: H42.5 x 32.5cm (approx). Age 3+. Personalise on one side, in white vinyl, maximum 15 characters. Only CAPITAL letters on the Spider-Man design.",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/6/0/60323.jpg,output\personalised\cache\images\60323.jpg,output\personalised\cache\images\60323_qr.png,,active,
60321,Drawstring Bag - Paw Patrol Heroes,£7.50,£5.50,£2.00,27%,https://stevegiergiel.vivamknetwork.co.uk/draw-string-bag-paw-patrol-heroes.html,"These vibrant drawstring bags, decorated with your favourite characters, are ideal for storing PE clothes, shoes, school books, and more. They are equipped with a sturdy pull string closure, for easy access. Same design front and reverse. Wipe clean. 100% polyester. Size: H42.5 x 32.5cm (approx). Age 3+. Personalise on one side, in white vinyl, maximum 15 characters. Only CAPITAL letters on the Spider-Man design.",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/6/0/60321.jpg,output\personalised\cache\images\60321.jpg,output\personalised\cache\images\60321_qr.png,,active,
60322,Drawstring Bag - Peppa Pig,£7.50,£5.50,£2.00,27%,https://stevegiergiel.vivamknetwork.co.uk/draw-string-bag-peppa-pig.html,"These vibrant drawstring bags, decorated with your favourite characters, are ideal for storing PE clothes, shoes, school books, and more. They are equipped with a sturdy pull string closure, for easy access. Same design front and reverse. Wipe clean. 100% polyester. Size: H42.5 x 32.5cm (approx). Age 3+. Personalise on one side, in white vinyl, maximum 15 characters. Only CAPITAL letters on the Spider-Man design.",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/6/0/60322.jpg,output\personalised\cache\images\60322.jpg,output\personalised\cache\images\60322_qr.png,,active,
60050,Drinking Bottle - Elf,£7.50,£4.50,£3.00,40%,https://stevegiergiel.vivamknetwork.co.uk/personalised-elf-bottle-500ml.html,Novelty drinks bottle with a child-friendly flexi straw. 500ml. Plastic. Size: H30cm. Personalise with a name up to 15 characters in gold vinyl.,https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/i/m/img_3225_1.jpeg,output\personalised\cache\images\60050.jpg,output\personalised\cache\images\60050_qr.png,,active,
60051,Drinking Bottle - Santa,£7.50,£4.50,£3.00,40%,https://stevegiergiel.vivamknetwork.co.uk/personalised-santa-bottle-500ml.html,"Novelty drinks bottle with a child-friendly flexi straw, available in three fun designs. 500ml. Plastic. Size: H30cm. Personalise with a name up to 15 characters in gold vinyl.",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/i/m/img_3224.jpeg,output\personalised\cache\images\60051.jpg,output\personalised\cache\images\60051_qr.png,,active,
60480,Drinks Bottle - Chase,£5.00,£3.50,£1.50,30%,https://stevegiergiel.vivamknetwork.co.uk/drinks-bottle-chase.html,"Perfect for staying hydrated, these durable plastic bottles are ideal for lunchboxes and feature a convenient sports cap for easy sipping. The design showcases loveable canine characters from Paw Patrol! Available in two fun designs, they’re a must have for little adventurers. Chase design features Marshall & Rubble on reverse. Skye design features Everest on reverse. Hand wash. 400ml. Approx. H17.6 x W6.6cm. Personalise in white vinyl, up to 15 characters, design is fixed.",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/6/0/60480.jpg,output\personalised\cache\images\60480.jpg,output\personalised\cache\images\60480_qr.png,,active,
60479,Drinks Bottle - Skye,£5.00,£3.50,£1.50,30%,https://stevegiergiel.vivamknetwork.co.uk/drinks-bottle-skye.html,"Perfect for staying hydrated, these durable plastic bottles are ideal for lunchboxes and feature a convenient sports cap for easy sipping. The design showcases loveable canine characters from Paw Patrol! Available in two fun designs, they’re a must have for little adventurers. Chase design features Marshall & Rubble on reverse. Skye design features Everest on reverse. Hand wash. 400ml. Approx. H17.6 x W6.6cm. Personalise in white vinyl, up to 15 characters, design is fixed.",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/6/0/60479.jpg,output\personalised\cache\images\60479.jpg,output\personalised\cache\images\60479_qr.png,,active,
60444,Festive Santa Belly Mug,£8.50,£5.00,£3.50,41%,https://stevegiergiel.vivamknetwork.co.uk/festive-santa-belly-mug-gift-set.html,"This cheerful holiday mug is perfect for cosying up with hot cocoa or your favourite winter warmers. Add a name or message above Santa’s belt for a special touch. Hand wash. Ceramic. Comes boxed. Santa: H11 x W14cm. Personalise in white vinyl, up to 15 characters.",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/6/0/60444.jpg,output\personalised\cache\images\60444.jpg,output\personalised\cache\images\60444_qr.png,,active,
60462,Festive Water Bottle - Green,£7.50,£4.50,£3.00,40%,https://stevegiergiel.vivamknetwork.co.uk/festive-water-bottle-green.html,"There’s no better way to keep refreshed during the festive season than with our fun and cheerful Christmas water bottle! Features a brightly coloured lid with a convenient handle and a flip-up straw for easy sipping. The clear body showcases a vibrant holiday-themed design, spreading Christmas cheer with every sip. Plastic & silicone. Hand wash. H25.5 x diam. 7cm. Capacity: 750ml. Personalise in black vinyl, up to 15 characters.",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/6/0/60462.jpg,output\personalised\cache\images\60462.jpg,output\personalised\cache\images\60462_qr.png,,active,
60461,Festive Water Bottle - Red,£7.50,£4.50,£3.00,40%,https://stevegiergiel.vivamknetwork.co.uk/festive-water-bottle-red.html,"There’s no better way to keep refreshed during the festive season than with our fun and cheerful Christmas water bottle! Features a brightly coloured lid with a convenient handle and a flip-up straw for easy sipping. The clear body showcases a vibrant holiday-themed design, spreading Christmas cheer with every sip. Plastic & silicone. Hand wash. H25.5 x diam. 7cm. Capacity: 750ml. Personalise in black vinyl, up to 15 characters.",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/6/0/60461.jpg,output\personalised\cache\images\60461.jpg,output\personalised\cache\images\60461_qr.png,,active,
60429,Festive Wooden Cat with Jumper,£9.50,£7.50,£2.00,21%,https://stevegiergiel.vivamknetwork.co.uk/wooden-cat-grey-white-jumper-hat.html,"Bring some festive charm into your space with this adorable wooden ornament, perfect for spreading seasonal cheer. A cosy Cat dressed in a soft grey jumper and hat, finished with cute button details and a sparkly gold star on its scarf - the purr-fect touch of whimsy. Wood and polyester. H30cm. Engrave 1 line up to 25 characters (CAPITALS only).",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/6/0/60429.jpg,output\personalised\cache\images\60429.jpg,output\personalised\cache\images\60429_qr.png,,active,
60366,Flexible Sofa Tray,£18.00,£14.00,£4.00,22%,https://stevegiergiel.vivamknetwork.co.uk/flexible-sofa-tray.html,"Keep your snacks and drinks stable whilst lounging on the sofa. There’s no need to assemble anything, simply pop over the arm of your sofa and turn it into an easy accessible surface. Folds down for easy storage. Made from eco-friendly acacia and rubberwood. L25 x W37.5 x D1cm. Please note that due to the inherent variations in wood, the appearance of the personalisation may differ in depth, tone, and colour. Engrave up to 4 lines, maximum of 20 characters per line.",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/6/0/60366.jpg,output\personalised\cache\images\60366.jpg,output\personalised\cache\images\60366_qr.png,,active,
60384,Floral Drinking Bottle,£10.00,£7.00,£3.00,30%,https://stevegiergiel.vivamknetwork.co.uk/floral-drinking-bottle.html,"This floral glass drinking bottle will make a lovely gift for any occasion. Perfect for keeping hydrated when on the go. Features a transparent colourful floral design, metal lid with complementing pink ribbon handle. Hand wash. Comes boxed. H23.5 x Diam. 6.5cm. Capacity: 580ml. Personalise in white vinyl, up to 15 characters.",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/6/0/60384.jpeg,output\personalised\cache\images\60384.jpg,output\personalised\cache\images\60384_qr.png,,active,
60445,Frosty Snowman Mug,£8.50,£5.00,£3.50,41%,https://stevegiergiel.vivamknetwork.co.uk/frosty-snowman-mug-gift-set.html,"This cheerful holiday mug is perfect for cosying up with hot cocoa or your favourite winter warmers. Add a name or message on snowman’s scarf for a special touch. Hand wash. Ceramic. Comes boxed. Snowman: H11.5 x W14cm. Personalise in white vinyl, up to 15 characters.",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/6/0/60445.jpg,output\personalised\cache\images\60445.jpg,output\personalised\cache\images\60445_qr.png,,active,
60460,Fun Time Pets Memo Pad - Dogs,£9.50,£5.50,£4.00,42%,https://stevegiergiel.vivamknetwork.co.uk/fun-time-pets-memo-pad-dogs.html,"Add a touch of cuteness to your notes with this paw-some memo pad. Features adorable illustration guaranteed to bring a smile to your face, whether you're jotting down reminders or doodling during the day. Complete with a sleek matching pen that tucks neatly into the elastic side band. Memo pad: L14 x W14 x D3.5cm, approx. 275 sheets of plain paper. Pen: L13cm, black ink. Personalise pad in white vinyl, up to 15 characters.",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/6/0/60460.jpg,output\personalised\cache\images\60460.jpg,output\personalised\cache\images\60460_qr.png,,active,
60446,Gingerbread Glass Cup,£6.50,£4.00,£2.50,38%,https://stevegiergiel.vivamknetwork.co.uk/gingerbread-glass-cup.html,Add a dash of festive charm to your holiday drinks with this adorable Gingerbread Glass Cup. Made from coloured glass and shaped like a cheerful gingerbread man. Complete with a screw fit tin lid and a reusable plastic straw topped with a cute silicone gingerbread. Perfect way to enjoy cold drinks. Hand wash. H16 x W11.5 x D5cm. Capacity: 450ml. Engrave on reverse up to 15 characters.,https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/6/0/60446.jpg,output\personalised\cache\images\60446.jpg,output\personalised\cache\images\60446_qr.png,,active,
68051,Gold Bauble,£7.00,£5.50,£1.50,21%,https://stevegiergiel.vivamknetwork.co.uk/gold-bauble.html,"Wonderfully festive hanging decorations, perfect for displaying your cherished memories year after year. Each bauble is crafted with a durable plastic outer and a sturdy metal insert, complete with a hanging string. Diam. 8cm. Gift boxed. Choose from 4 beautiful designs. Robin/Berry Wreath: personalise up to 4 lines, max. 15 characters per line, images are fixed. Penguin: personalise up to 15 characters, images are fixed. Photo design: perfect for showcasing a treasured memory. PLEASE ensure your photo is one of the following file formats: png, jpg, jpeg",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/6/8/68051_1.jpg,output\personalised\cache\images\68051.jpg,output\personalised\cache\images\68051_qr.png,,active,
60182,Gonk Advent Calendar,£10.00,£7.00,£3.00,30%,https://stevegiergiel.vivamknetwork.co.uk/gonk-advent-calendar.html,"A fun and festive way to countdown to Christmas. Features a cute Gonk with tree, pine foliage and number blocks. Perfect for using year after year. Wood. H14.5 x W9.5 x D4.5cm. Engrave one line up to 25 characters (CAPITALS only). ‘COUNTDOWN TO CHRISTMAS’ is fixed text.",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/6/0/60182.jpg,output\personalised\cache\images\60182.jpg,output\personalised\cache\images\60182_qr.png,,active,
60354,Gonk Bauble Tree - Pink,£12.00,£8.00,£4.00,33%,https://stevegiergiel.vivamknetwork.co.uk/gonk-bauble-tree-pink.html,"Enhance your décor with festive charm by displaying these eye-catching Gonk Bauble Trees. Featuring a cute gonk on the base holding a glitter embellished star. Perfect for tabletop, mantelpiece, windowsill or as a centrepiece. Wood & plastic. H29.5 x W16 x D5cm. Available in red or pink. Engrave 1 line up to 30 characters (CAPITAL only).",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/6/0/60354.jpg,output\personalised\cache\images\60354.jpg,output\personalised\cache\images\60354_qr.png,,active,
60353,Gonk Bauble Tree - Red,£12.00,£8.00,£4.00,33%,https://stevegiergiel.vivamknetwork.co.uk/gonk-bauble-tree-red.html,"Enhance your décor with festive charm by displaying these eye-catching Gonk Bauble Trees. Featuring a cute gonk on the base holding a glitter embellished star. Perfect for tabletop, mantelpiece, windowsill or as a centrepiece. Wood & plastic. H29.5 x W16 x D5cm. Available in red or pink. Engrave 1 line up to 30 characters (CAPITAL only).",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/6/0/60353.jpg,output\personalised\cache\images\60353.jpg,output\personalised\cache\images\60353_qr.png,,active,
60345,Gonk Lidded Mug,£16.00,£10.00,£6.00,38%,https://stevegiergiel.vivamknetwork.co.uk/gonk-lidded-mug.html,"Brighten your day with this quirky and charming Gonk mug. Its unique hat lid adds a fun twist while keeping your drinks warm and cozy. 300ml. H13.5 x W14 x D8.5cm. Handwash. Gift boxed. Ceramic. Personalise in red vinyl, up to 15 characters.",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/6/0/60345.jpg,output\personalised\cache\images\60345.jpg,output\personalised\cache\images\60345_qr.png,,active,
60330,Gonk Trio Led Candlelight,£28.00,£20.00,£8.00,29%,https://stevegiergiel.vivamknetwork.co.uk/gonk-trio-led-candlelight.html,"Introduce this charming Gonk trio into your home for a festive and welcoming ambiance this Christmas. Featuring three gonks with a warm LED candlelight backdrop, it creates a delightfully cozy glow. Comes boxed. Wood & plastic. H14.5 x W28 x D5cm. Requires 2xAA batteries (not included). Engrave 1 line up 30 characters.",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/6/0/60330.jpg,output\personalised\cache\images\60330.jpg,output\personalised\cache\images\60330_qr.png,,active,
60351,Gonk Wooden Stocking,£12.50,£9.00,£3.50,28%,https://stevegiergiel.vivamknetwork.co.uk/gonk-wooden-stocking.html,"Add some festive charm in to your home with our adorable gonk, perched on a wooden stocking. Featuring a 3D gonk and glitter embellished presents. Perfect for tabletop, mantelpiece, windowsill or as a centrepiece. Wood & polyester. H24 x W17.5 x D4cm approx. Engrave up to 2 lines, 20 characters per line.",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/6/0/60351.jpg,output\personalised\cache\images\60351.jpg,output\personalised\cache\images\60351_qr.png,,active,
60410,Gradient Glass with Bamboo Lid & Straw - Turquoise,£9.50,£7.00,£2.50,26%,https://stevegiergiel.vivamknetwork.co.uk/gradient-glass-with-bamboo-lid-straw.html,"Enjoy your drinks in style with this gorgeous turquoise gradient glass. Perfect for juice, soft drinks, mixers or iced coffee. Includes a bamboo lid and a straw with stopper for easy sipping. Hand wash. Comes boxed. Glass, bamboo & plastic. H15.5 x Diam. 7.5cm. 470ml. Engrave on lid, up to 15 characters.",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/6/0/60410.jpg,output\personalised\cache\images\60410.jpg,output\personalised\cache\images\60410_qr.png,,active,
60205,Harry Potter Hedwig Plaque,£23.00,£12.00,£11.00,48%,https://stevegiergiel.vivamknetwork.co.uk/harry-potter-hedwig-plaque.html,"This magnificent plaque is a truly special delivery from Hedwig the owl. The wooden accessory stands out with a large Hedwig clutching a letter, hanging from a white rectangular plaque - featuring ‘Waiting for My Letter from Hogwarts’ in gold decal. The plaque hangs from a beautiful gold rope and is furthered by additional envelopes, the Hogwarts crest and glittery gold stars. Comes in a Harry Potter printed gift box. MDF. H34 x W30 x D1.5cm (H44 including rope). Engrave a name up to 15 characters (on blank envelope).",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/6/0/60205.jpg,output\personalised\cache\images\60205.jpg,output\personalised\cache\images\60205_qr.png,,active,
60282,Harry Potter Light Up Jar - Hogwarts Express,£16.00,£9.50,£6.50,41%,https://stevegiergiel.vivamknetwork.co.uk/harry-potter-light-up-jar-hogwarts-express.html,"Illuminate your space with the enchanting glow of magic! Inspired by the whimsical world of Hogwarts, this charming frosted light up glass jar features iconic imagery from the beloved series. With its gentle illumination and captivating design, it's the perfect addition to any witch or wizard's collection. Closed with a cork bung and finished with a ribbon around the neck. The Hedwig design comes complete with a Hogwarts envelope, while the Hogwarts Express design includes a replica train ticket, adding an extra touch of authenticity to your magical decor. Requires 3xLR44 batteries (included). H16.5 x Diam. 8cm. Available in Hedwig or Hogwarts Express. Personalise in black vinyl, up to 15 characters.",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/6/0/60282_1.jpg,output\personalised\cache\images\60282.jpg,output\personalised\cache\images\60282_qr.png,,active,
60284,Harry Potter Photo Frame - Wizard,£14.00,£7.00,£7.00,50%,https://stevegiergiel.vivamknetwork.co.uk/harry-potter-photo-frame-wizard.html,"Crafted with whimsical charm, this magical frame offers a delightful way to showcase the adventures of young witches and wizards in training. Made from MDF with a matte, printed finish, it boasts intricate designs inspired by the world of Harry Potter wizardry, including a striking 3D image of Hedwig. Portrait aperture 3"" x 4” (7.5 x 10cm). H15 x 16.5 x D1.5cm. Strutted frame. Comes in a Harry Potter gift box. Available in Witch or Wizard. Engrave up to 15 characters.",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/6/0/60284.jpg,output\personalised\cache\images\60284.jpg,output\personalised\cache\images\60284_qr.png,,active,
60303,House Shape Keyring,£7.00,£4.50,£2.50,36%,https://stevegiergiel.vivamknetwork.co.uk/house-shape-keyring.html,"These luxury keyrings are made with metal and a wooden inlay. With a smooth surface and sturdy metal, these keyrings are ideal to keep your keys together or would make a great gift. Available in two shapes. Rectangular size: L8.5 x W2.5 x D0.5cm. House size: H7.5 x W4 x D0.3cm. Due to the inherent variations in wood, the appearance of the personalisation may differ in depth, tone, and colour. Engrave up to 3 lines, maximum of 20 characters per line.",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/6/0/60303_2.jpg,output\personalised\cache\images\60303.jpg,output\personalised\cache\images\60303_qr.png,,active,
60254,Jumbo Pencil Case - Blue,£4.00,£3.00,£1.00,25%,https://stevegiergiel.vivamknetwork.co.uk/clear-flat-pencil-case-blue.html,"Stay organized and stylish with our clear JUMBO pencil case, featuring a coloured zip, ideal for any school bag. Flat and clear which is perfect for exams. L32 x H13.5cm. PVC, polyester & metal. Contents not included. Available in 3 colours. Personalised in black vinyl, up to 15 characters.",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/5/6/567657565765.jpg,output\personalised\cache\images\60254.jpg,output\personalised\cache\images\60254_qr.png,,active,
60091,Leather Brown Wallet,£26.00,£14.00,£12.00,46%,https://stevegiergiel.vivamknetwork.co.uk/leather-brown-wallet.html,"Men’s hip wallet available in black or brown. This wallet is beautifully stitched all around and made with real leather. H8.6 x W11cm. Brown wallet has 5 card slots, including 1 to display a business card and a compartment for notes. Emboss up to 6 characters (Capital only) in either silver or gold option.",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/6/0/60091_1.jpg,output\personalised\cache\images\60091.jpg,output\personalised\cache\images\60091_qr.png,,active,
60128,Leather Dog Collar - Medium,£17.00,£11.00,£6.00,35%,https://stevegiergiel.vivamknetwork.co.uk/leather-dog-collar-medium.html,"Made with the finest quality bridle leather, this black leather collar is highly durable yet supple. Buckle fastening. Available in 3 sizes. Medium: 39-48cm. Emboss up to 6 characters (CAPITAL only). Two colour options available, silver or gold.",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/6/0/60128.jpg,output\personalised\cache\images\60128.jpg,output\personalised\cache\images\60128_qr.png,,active,
60146,Leather Keyring with silver foil,£10.00,£5.00,£5.00,50%,https://stevegiergiel.vivamknetwork.co.uk/leather-keyring.html,Black keyring oval tag made with real leather with a brass rivet. Lightweight. W6 x H4.5 x D0.3cm. Emboss with up to 6 characters (CAPITAL only).,https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/6/0/60146.jpg,output\personalised\cache\images\60146.jpg,output\personalised\cache\images\60146_qr.png,,active,
